,RunID,final_reward,max_reward,time_to_max_reward_sec,total_duration_sec,mean_policy_loss,mean_value_loss,mean_entropy,final_entropy,max_cpu_usage_percent,mean_cpu_usage_percent,max_ram_used_mb,mean_ram_used_mb,mean_cpu_frequency,max_cpu_frequency,max_gpu_usage_percent,mean_gpu_usage_percent,max_vram_used_mb,mean_vram_used_mb,max_game_cpu_usage_percent,mean_game_cpu_usage_percent,max_game_memory_usage_mb,mean_game_memory_usage_mb,id,os,cpu,physical_cores,system_ram_gb,gpu,GPU_ram_mb,cuda_version,training_type,game_name,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq
51,20251123-070039,100.0000153,100.0000153,191.8439636,237.1858978,0.035093254,0.082254205,1.3450572636,1.215543628,7.150000095,3.6654471478,10327.0,10306.9227326829,2267.333252,2267.333252,8.0,1.3414634147,1120.0,1120.0,1.406031013,0.684239365,0.0,0.0,5899,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000167,40960,0.000899,0.292,0.937,4.0,constant,True,64,1,simple,,,5,500000,1024,12000
52,20251123-070454,6.612987995,7.326057434,223.6029663,227.5314026,0.0252950907,0.0622047175,1.4238915066,1.409387589,8.600000381,2.8065041012,10324.5,10300.878025122,2267.333252,2267.333252,2.0,1.016260166,1121.0,1120.987804878,1.071562171,0.6727057731,0.0,0.0,5900,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000191,40960,0.008342,0.126,0.945,3.0,constant,True,128,1,simple,,,5,500000,128,12000
53,20251123-070857,10.64653587,10.64653587,703.8048096,703.8048096,0.0129777895,0.0871760516,1.373192948,1.294923902,8.550000191,2.7582329224,10377.66699,10307.8875774699,2267.333252,2267.333252,9.5,1.2048192807,1121.0,1121.0,1.155305624,0.7055652933,0.0,0.0,5901,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,8.4e-05,81920,0.003641,0.226,0.931,10.0,constant,False,64,2,simple,,,5,1000000,256,12000
54,20251123-072051,100.0000153,100.0000153,149.0062714,221.1078644,0.0343995922,0.0400318016,1.2986150311,1.162560225,7.0,2.8906504091,10190.5,10178.621974878,2267.333252,2267.333252,2.0,1.2682926829,1121.0,1121.0,1.113209963,0.7310863391,0.0,0.0,5902,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000262,20480,0.002637,0.203,0.944,3.0,constant,False,64,3,simple,,,5,500000,128,12000
55,20251123-072446,100.0000153,100.0000153,124.7964859,231.3358154,0.0250731813,0.0098480161,1.3829407983,1.361693621,7.949999809,3.9215447262,10237.0,10224.0162443902,2267.333252,2267.333252,2.0,1.5040650426,1121.0,1121.0,1.171581507,0.6895446203,0.0,0.0,5903,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000204,20480,0.00403,0.161,0.934,3.0,linear,True,256,3,simple,,,5,500000,2048,12000
56,20251123-072849,100.0000153,100.0000153,453.7506104,943.1682739,0.0180177544,0.0419078822,1.2990049906,1.174458385,7.699999809,2.8905622478,10397.0,10343.1385366867,2267.333252,2267.333252,2.0,1.2991967891,1121.0,1121.0,1.308871746,0.7301756491,0.0,0.0,5904,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000238,81920,0.009373,0.19,0.93,4.0,linear,True,256,1,simple,,,5,2000000,128,12000
57,20251123-074443,1.290059566,1.290059566,56.72977829,56.72977829,0.024427483,0.182302713,1.4189757704,1.419193864,3.866666555,2.387500003,10351.33301,10274.68737875,2267.333252,2267.333252,1.666666627,1.0416666643,1122.0,1122.0,0.816212177,0.6289721539,0.0,0.0,5905,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,5.3e-05,81920,0.006108,0.198,0.91,4.0,linear,True,512,2,simple,,,5,100000,2048,12000
58,20251123-074550,20.89615631,20.89615631,1111.991089,1111.991089,0.0138458435,0.0422883843,1.4122664777,1.375319839,9.399999619,2.2913654526,10875.0,10593.1516025301,2267.333252,2267.333252,2.0,1.0331325323,1122.0,1122.0,1.321208954,0.6910470569,0.0,0.0,5906,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,4.5e-05,327680,0.009503,0.227,0.941,5.0,constant,True,128,2,simple,,,5,2000000,256,12000
59,20251123-080433,1.40062499,1.40062499,82.00068665,82.00068665,0.0355015455,0.051488111,1.4151421635,1.409891486,4.166666508,2.6916666181,10276.66699,10243.50012125,2267.333252,2267.333252,1.0,1.0,1122.0,1122.0,0.751141965,0.5939074755,0.0,0.0,5907,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,5.6e-05,40960,0.004338,0.216,0.931,10.0,linear,False,512,2,simple,,,5,100000,256,12000
60,20251123-080605,4.142358303,4.142358303,130.8703918,130.8703918,0.0348896512,0.2661572356,1.3880626858,1.366145492,6.849999905,2.794999987,10214.0,10201.9416505,2267.333252,2267.333252,1.666666627,1.0583333373,1122.0,1122.0,0.934748888,0.6170068101,0.0,0.0,5908,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000117,20480,0.001568,0.266,0.927,5.0,linear,False,128,2,simple,,,5,250000,128,12000
61,20251123-080832,89.19231415,89.19231415,1054.635376,1054.635376,0.0132587919,0.0199181655,1.34866022,1.250054598,7.0,2.5875502007,10564.0,10429.2921628313,2267.333252,2267.333252,2.0,1.1325301244,1122.0,1122.0,1.40168047,0.7073709262,0.0,0.0,5909,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,9.7e-05,163840,0.000549,0.243,0.919,5.0,constant,False,128,2,simple,,,5,2000000,64,12000
62,20251123-082617,100.0000076,100.0000076,1057.861694,1057.861694,0.0133641402,0.0152797118,1.3483505478,1.244619489,7.099999905,2.6340361453,10577.0,10445.3875424096,2267.333252,2267.333252,2.0,1.1084337375,1122.0,1122.0,1.248686671,0.7123245642,0.0,0.0,5910,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,9.7e-05,163840,0.000549,0.243,0.919,5.0,constant,False,128,2,simple,,,5,2000000,64,12000
63,20251123-084406,1.224177957,1.289242983,234.1546326,283.9447937,0.012644938,0.306080878,1.4180200391,1.416189075,5.333333492,2.2426829251,10855.5,10485.7763912195,2267.333252,2267.333252,1.333333373,0.9756097605,1123.0,1123.0,0.971173584,0.6441719627,0.0,0.0,5911,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000167,327680,0.008415,0.171,0.944,8.0,linear,True,64,1,simple,,,5,500000,512,12000
64,20251123-084902,97.98335266,100.0000153,82.63623047,1201.662476,0.0339681092,0.0009703463,1.2578667259,1.164617062,12.44999981,4.290963863,10337.5,10275.2299157831,2267.333252,2267.333252,3.0,1.1767068272,1123.0,1123.0,1.082658172,0.6305586446,0.0,0.0,5912,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,8.9e-05,10240,0.001026,0.224,0.91,4.0,constant,True,512,3,simple,,,5,2000000,256,12000
65,20251123-090918,2.308522701,2.308522701,315.8010559,315.8010559,0.0245868807,0.238801018,1.4039658424,1.386356711,7.300000191,2.7040650495,10291.0,10277.9146341463,2267.333252,2267.333252,9.5,1.1585365898,1123.0,1123.0,0.8572914,0.5856384874,0.0,0.0,5913,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,3.8e-05,20480,0.004852,0.225,0.903,8.0,constant,True,32,1,simple,,,5,500000,512,12000
66,20251123-091451,100.0000076,100.0000076,383.6913452,1248.713501,0.0253586625,0.0159389137,1.0364203076,0.728213966,9.649999619,2.6829317255,10473.5,10410.4257106024,2267.333252,2267.333252,10.0,1.2028112458,1123.0,1123.0,1.338148236,0.7216952824,0.0,0.0,5914,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000269,81920,0.002786,0.266,0.938,8.0,constant,True,256,1,simple,,,5,2000000,64,12000
67,20251123-093551,3.005802155,3.005802155,126.2755966,126.2755966,0.0235412925,0.5040083609,1.38792786,1.348116517,7.133333206,3.0149999737,10297.0,10288.616699,2267.333252,2267.333252,2.0,1.125000003,1123.0,1123.0,0.902272284,0.6523959816,0.0,0.0,5915,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000234,20480,0.000485,0.192,0.947,5.0,constant,False,64,1,simple,,,5,250000,2048,12000
68,20251123-093813,2.379999876,2.578899145,331.8650208,354.9872131,0.0177969118,0.0445340432,1.4032422537,1.381548882,4.699999809,2.6601625942,10346.0,10321.487757561,2267.333252,2267.333252,1.666666627,1.0365853702,1124.0,1123.987804878,1.168776155,0.641182371,0.0,0.0,5916,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000195,40960,0.002754,0.108,0.937,10.0,linear,False,256,1,simple,,,5,500000,1024,12000
69,20251123-094419,100.0000153,100.0000153,239.8027191,336.5317383,0.0243585666,0.0355757192,1.3094000555,1.15372014,8.25,3.6634146353,10305.5,10289.6179256098,2267.333252,2267.333252,2.0,1.2276422789,1124.0,1124.0,1.156096816,0.6276218702,0.0,0.0,5917,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000127,20480,0.009522,0.233,0.902,10.0,constant,False,32,3,simple,,,5,500000,128,12000
70,20251123-095015,1.306626439,1.306626439,49.48832703,49.48832703,0.034690874,0.048195595,1.4196945577,1.420388103,6.233333111,3.0666666328,10336.33301,10313.43737875,2267.333252,2267.333252,12.0,2.3333333359,1124.0,1124.0,0.892229199,0.5930977685,0.0,0.0,5918,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000238,40960,0.000772,0.195,0.91,4.0,constant,False,32,2,simple,,,5,100000,64,12000
71,20251123-095114,1.053859949,1.14429903,23.39744949,36.55413437,,,1.4189382641,1.418938279,3.033333302,2.1145833283,10421.66699,10336.125,2267.333252,2267.333252,10.5,2.1875,1124.0,1124.0,1.060745478,0.6371561476,0.0,0.0,5919,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000207,163840,0.009106,0.278,0.947,5.0,constant,False,64,1,simple,,,5,100000,128,12000
72,20251123-095200,1.150093794,1.250588179,94.79985046,121.902565,0.018459123,0.837711751,1.4164630412,1.411143541,4.766666889,2.1425000012,10589.5,10415.066699,2267.333252,2267.333252,1.0,0.9833333344,1124.0,1124.0,0.990458131,0.6491485298,0.0,0.0,5920,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000104,163840,0.00331,0.102,0.913,5.0,linear,True,128,1,simple,,,5,250000,128,12000
73,20251123-095415,100.0000153,100.0000153,447.6403198,848.4022217,0.023851979,0.0089634594,1.312209892,1.262695551,11.5,4.3390562341,10354.33301,10318.8644636747,2267.333252,2267.333252,10.0,1.5060240973,1125.0,1124.9969879518,1.424076557,0.7269724421,0.0,0.0,5921,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000175,20480,0.006799,0.181,0.934,3.0,linear,False,64,2,simple,,,5,2000000,1024,12000
74,20251123-100835,100.0000153,100.0000153,179.4057159,477.9622192,0.0352503527,0.1279642405,1.2849768314,1.213933229,8.899999619,3.409036115,10310.5,10294.1967949398,2267.333252,2267.333252,9.5,1.3373493983,1125.0,1125.0,1.279599428,0.6804720566,0.0,0.0,5922,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000271,20480,0.003326,0.119,0.941,4.0,constant,False,512,1,simple,,,5,1000000,128,12000
75,20251123-101643,98.65001678,98.65001678,251.0892029,251.0892029,0.0174402173,0.1020873449,1.3916514705,1.364671588,8.800000191,2.8772357616,10349.0,10329.8943168293,2267.333252,2267.333252,2.0,1.138211387,1125.0,1125.0,1.072977781,0.6706610049,0.0,0.0,5923,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000264,40960,0.008394,0.207,0.947,5.0,linear,True,64,2,simple,,,5,500000,256,12000
76,20251123-102113,3.480152845,3.480152845,365.7798767,365.7798767,0.025364025,0.1738647733,1.38414123,1.354632974,8.566666603,2.7150406431,10403.33301,10357.1910726829,2267.333252,2267.333252,10.5,1.2398374023,1125.0,1125.0,0.941387713,0.6132631716,0.0,0.0,5924,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000245,81920,0.009053,0.152,0.928,10.0,linear,True,32,2,simple,,,5,500000,512,12000
77,20251123-102730,1.529824495,1.699300647,212.5507202,265.1994019,0.019114364,0.0179581667,1.4137841987,1.404140949,5.0,2.2430894229,10628.66699,10484.5284395122,2267.333252,2267.333252,8.5,1.162601628,1125.0,1125.0,0.993302941,0.6531956152,0.0,0.0,5925,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,9.4e-05,163840,0.004024,0.251,0.949,3.0,constant,False,512,2,simple,,,5,500000,256,12000
78,20251123-103207,1.267125964,1.267125964,46.35850143,46.35850143,0.0249202968,0.3581438847,1.4133026749,1.410213232,4.300000191,2.450000003,10280.0,10270.0207525,2267.333252,2267.333252,12.0,2.333333336,1125.0,1125.0,0.817165852,0.5654622244,0.0,0.0,5926,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000213,20480,0.009115,0.245,0.95,3.0,linear,False,512,1,simple,,,5,100000,2048,12000
79,20251123-103303,1.206923008,1.233073831,56.65924454,93.99865723,,,1.4189382671,1.41893816,5.633333206,2.2008333206,10745.66699,10506.7,2267.333252,2267.333252,1.333333373,1.000000003,1126.0,1126.0,0.887034953,0.6551406056,0.0,0.0,5927,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000264,327680,0.001425,0.202,0.921,8.0,linear,False,512,2,simple,,,5,250000,128,12000
80,20251123-103450,3.800819874,3.800819874,588.4454346,588.4454346,0.01516676,0.0788121407,1.4035210106,1.360550046,6.366666794,2.203614454,11011.0,10673.1245642169,2267.333252,2267.333252,10.0,1.1305220903,1126.0,1126.0,1.086423278,0.6551597693,0.0,0.0,5928,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,9.1e-05,327680,0.009995,0.182,0.911,5.0,constant,True,256,2,simple,,,5,1000000,1024,12000
81,20251123-104448,1.660689592,1.725176454,129.75354,152.0151062,0.0248200165,0.082401728,1.4103535712,1.398660541,6.166666508,2.6974999666,10456.0,10392.925,2267.333252,2267.333252,1.5,1.025000006,1126.0,1126.0,1.044665456,0.7126579628,0.0,0.0,5929,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000243,81920,0.009042,0.215,0.944,8.0,linear,False,256,3,simple,,,5,250000,2048,12000
82,20251123-104802,100.0000153,100.0000153,282.0041809,867.7722778,0.0251119825,0.0238472142,1.252156848,1.158251524,9.800000191,3.9269076284,10571.0,10434.0703006024,2267.333252,2267.333252,2.0,1.4528112455,1126.0,1126.0,1.330510139,0.7583576811,0.0,0.0,5930,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000142,81920,0.003126,0.281,0.924,3.0,constant,True,32,3,simple,,,5,2000000,2048,12000
83,20251123-110241,1.558979988,1.58022213,129.7613678,138.8991852,0.017603792,0.047837059,1.4123668671,1.407169223,6.449999809,2.8049999833,10428.0,10366.0999515,2267.333252,2267.333252,1.333333373,1.0166666687,1126.0,1126.0,0.9168908,0.6711430147,0.0,0.0,5931,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000278,81920,0.006144,0.264,0.907,8.0,constant,True,32,2,simple,,,5,250000,2048,12000
84,20251123-110536,100.0000153,100.0000153,355.0782471,1363.513794,0.0133887302,0.0480187465,1.3070855599,1.188745618,19.85000038,3.2513052189,12782.0,10676.0371388554,2267.333252,2267.333252,16.0,2.0722891574,1175.0,1130.8704819277,1.228791356,0.7664073553,0.0,0.0,5932,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,7.9e-05,81920,0.007207,0.288,0.901,8.0,constant,True,256,3,simple,,,5,2000000,256,12000
85,20251123-112831,100.0000153,100.0000153,143.5912323,297.6913452,0.034943866,0.1031922434,1.3860791805,1.367788076,9.199999809,5.1674796575,13242.5,12490.878072439,2267.333252,2267.333252,26.5,16.1463414515,1160.0,1159.0487804878,1.085178375,0.6837961383,0.0,0.0,5933,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,6.8e-05,20480,0.008063,0.17,0.937,4.0,constant,True,512,2,simple,,,5,500000,1024,12000
86,20251123-113347,100.0000153,100.0000153,1316.530273,1552.696533,0.0184405849,0.0073577238,1.3537942824,1.310735822,20.39999962,4.097791159,14204.33301,13261.330313494,2267.333252,2267.333252,25.33333397,18.3393574622,1160.0,1159.7409638554,1.174925327,0.6645379133,0.0,0.0,5934,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,7.5e-05,163840,0.003323,0.184,0.949,5.0,linear,False,512,3,simple,,,5,2000000,2048,12000
87,20251123-115952,28.47555733,28.47555733,1326.230713,1326.230713,0.0148468708,0.0147621682,1.3743988627,1.292350054,8.266666412,3.3150602403,16300.0,14150.3765001807,2267.333252,2267.333252,32.0,14.226907641,2758.0,1549.3172703012,1.005123615,0.6262299832,0.0,0.0,5935,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,6.8e-05,327680,0.001919,0.282,0.906,5.0,constant,False,256,2,simple,,,5,2000000,64,12000
88,20251123-122212,1.547797322,1.617913723,142.6580963,174.2281799,0.02453877,0.06377423,1.4166206657,1.41202414,8.899999619,6.0941666843,15640.33301,15442.4916505,2267.333252,2267.333252,24.0,15.1333334676,2740.0,2725.9333496,0.735731125,0.5248874866,0.0,0.0,5936,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000244,81920,0.003426,0.26,0.904,5.0,linear,True,128,3,simple,,,5,250000,128,12000
89,20251123-122542,1.175757527,1.318548322,370.7799377,447.7095032,0.012635043,0.044962853,1.4177420139,1.415355921,8.233333588,6.1548780813,15860.66699,15511.7560739024,2267.333252,2267.333252,24.5,15.0853659006,2723.5,2721.512195122,0.821904719,0.5109392834,0.0,0.0,5937,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,6.2e-05,327680,0.006119,0.121,0.921,10.0,linear,True,256,2,simple,,,5,500000,1024,12000
90,20251123-123324,1.038859129,1.071609378,26.15562439,61.64538193,0.018341506,0.372069746,1.4185679405,1.416416049,9.233333588,7.5041667819,15417.5,15362.64587375,2267.333252,2267.333252,19.66666603,13.7499998812,2724.0,2723.125,0.67961067,0.5450986699,0.0,0.0,5938,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000239,81920,0.002372,0.158,0.936,3.0,constant,False,128,1,simple,,,5,100000,2048,12000
91,20251123-123438,100.0000153,100.0000153,522.1708984,677.6116943,0.0179871028,0.0080728839,1.3362983407,1.268075824,10.64999962,7.130522096,15521.5,15432.4799157831,2267.333252,2267.333252,26.5,14.5702811206,2732.0,2729.032129494,1.001134872,0.5885280015,0.0,0.0,5939,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000293,81920,0.001004,0.162,0.911,4.0,linear,True,256,2,simple,,,5,1000000,1024,12000
92,20251123-124607,1.25372541,1.27312243,15.0119009,92.03334808,0.0184088275,0.062179303,1.4201755522,1.42329967,7.699999809,6.6708333491,15400.33301,15379.10412625,2267.333252,2267.333252,18.0,12.208333196,2732.0,2731.6875,0.563961148,0.4652545714,0.0,0.0,5940,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000131,40960,0.004851,0.128,0.922,10.0,constant,True,64,3,simple,,,5,100000,64,12000
93,20251123-124750,10.44040585,11.26900196,162.6476135,168.2214966,0.0257665908,0.3596583218,1.4134291054,1.40455997,9.350000381,6.8491667033,15540.5,15428.758398,2267.333252,2267.333252,28.5,15.1583333968,2734.0,2732.775,0.709895968,0.501718297,0.0,0.0,5941,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000148,40960,0.007612,0.277,0.948,3.0,linear,True,512,2,simple,,,5,250000,128,12000
94,20251123-125102,77.24001312,77.24001312,445.3951416,445.3951416,0.0346630319,0.0119199302,1.3469887333,1.308797717,18.35000038,6.1959349295,15944.5,14654.0650485366,2267.333252,2267.333252,21.0,10.7520325127,3111.0,2163.6666646829,0.884775817,0.5185263753,0.0,0.0,5942,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,7.1e-05,10240,0.005653,0.262,0.936,10.0,linear,False,64,3,simple,,,5,500000,1024,12000
95,20251123-125845,1.072826028,1.145131111,26.14122009,50.57607269,,,1.4189382641,1.418938279,11.85000038,4.947916746,15777.0,15741.3125,2267.333252,2267.333252,15.5,12.4583332544,3060.0,3045.2083435,0.587708652,0.5438482464,0.0,0.0,5943,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000149,327680,0.005933,0.102,0.92,3.0,constant,False,128,2,simple,,,5,100000,512,12000
96,20251123-125948,1.182476163,1.197323084,33.3227272,68.59823608,0.011332212,0.268632501,1.4189039915,1.418704867,7.266666889,4.9145833551,15803.0,15660.7707525,2267.333252,2267.333252,15.5,13.4791666275,3033.666748,3030.7083435,0.663775802,0.513312623,0.0,0.0,5944,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000211,81920,0.002375,0.164,0.912,4.0,linear,False,32,3,simple,,,5,100000,2048,12000
97,20251123-130109,2.833660126,2.833660126,1314.338135,1314.338135,0.0127700445,0.0400078633,1.4070214407,1.375001311,41.5,6.2791164912,16374.33301,15782.7620540361,2267.333252,2267.333252,26.0,14.7861445611,3163.333252,2839.4307192169,1.052300811,0.5206773879,0.0,0.0,5945,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,5.2e-05,327680,0.002483,0.239,0.931,3.0,constant,False,128,2,simple,,,5,2000000,512,12000
